id,percentage_column,bst_time,day_of_week,current_date_bst,temperature,humidity,chance_of_rain,wind
3068,45,725,6,2024-11-03,12,82,3,9
3069,45,745,6,2024-11-03,12,80,2,11
3070,45,765,6,2024-11-03,12,80,2,11
3071,41,785,6,2024-11-03,13,82,2,9
3072,30,805,6,2024-11-03,13,80,2,10
3073,26,825,6,2024-11-03,13,80,2,10
3074,27,845,6,2024-11-03,13,80,2,9
3075,41,865,6,2024-11-03,13,80,2,9
3076,45,885,6,2024-11-03,13,81,2,7
3077,52,905,6,2024-11-03,13,81,2,7
3078,56,925,6,2024-11-03,13,82,3,7
3079,47,945,6,2024-11-03,8,88,8,7
3080,47,965,6,2024-11-03,8,89,8,7
3081,56,985,6,2024-11-03,8,89,8,6
3082,61,1005,6,2024-11-03,8,90,8,5
3083,65,1025,6,2024-11-03,8,90,8,5
3084,68,1045,6,2024-11-03,8,90,8,5
3085,68,1065,6,2024-11-03,8,91,10,3
3086,68,1085,6,2024-11-03,8,90,10,3
3087,67,1105,6,2024-11-03,8,90,9,3
3088,66,1125,6,2024-11-03,8,92,10,3
3089,70,1145,6,2024-11-03,8,91,10,3
3090,75,1165,6,2024-11-03,8,91,9,3
3091,70,1185,6,2024-11-03,8,90,10,3
3092,75,1205,6,2024-11-03,8,90,10,3
3093,75,1225,6,2024-11-03,8,89,10,3
3094,68,1245,6,2024-11-03,8,90,10,3
3095,1,305,0,2024-11-04,11,87,17,6
3096,1,325,0,2024-11-04,11,87,9,6
3097,1,345,0,2024-11-04,11,87,9,6
3098,1,365,0,2024-11-04,11,86,7,6
3099,1,385,0,2024-11-04,11,86,7,6
3100,25,405,0,2024-11-04,11,86,7,6
3101,34,425,0,2024-11-04,11,87,11,6
3102,39,445,0,2024-11-04,11,86,12,6
3103,35,465,0,2024-11-04,11,86,12,6
3104,45,485,0,2024-11-04,11,86,12,6
3105,43,505,0,2024-11-04,11,85,10,6
3106,38,525,0,2024-11-04,11,86,8,6
3107,42,545,0,2024-11-04,11,87,7,6
3108,47,566,0,2024-11-04,11,86,7,6
3109,47,585,0,2024-11-04,11,86,7,6
3110,45,605,0,2024-11-04,11,86,7,6
3111,52,625,0,2024-11-04,11,84,7,5
3112,46,645,0,2024-11-04,12,83,7,6
3113,32,665,0,2024-11-04,12,83,5,6
3114,55,685,0,2024-11-04,12,83,5,6
3115,52,705,0,2024-11-04,12,83,5,6
3116,50,725,0,2024-11-04,11,82,5,8
3117,51,745,0,2024-11-04,11,81,5,7
3118,48,765,0,2024-11-04,11,82,5,7
3119,48,785,0,2024-11-04,12,82,5,7
3120,52,805,0,2024-11-04,12,82,5,7
3121,45,825,0,2024-11-04,12,81,4,6
3122,43,845,0,2024-11-04,12,80,5,8
3123,45,865,0,2024-11-04,12,80,5,8
3124,47,885,0,2024-11-04,12,81,5,8
3125,45,905,0,2024-11-04,12,81,5,8
3126,56,925,0,2024-11-04,6,89,8,5
3127,61,945,0,2024-11-04,6,89,8,5
3128,54,965,0,2024-11-04,7,89,8,6
3129,52,985,0,2024-11-04,7,88,8,4
3130,60,1005,0,2024-11-04,7,88,8,4
3131,45,1025,0,2024-11-04,7,88,8,3
3132,60,1045,0,2024-11-04,7,88,8,3
3133,73,1066,0,2024-11-04,7,88,9,3
3134,75,1085,0,2024-11-04,7,89,9,2
3135,69,1105,0,2024-11-04,7,89,9,2
3136,72,1125,0,2024-11-04,6,89,8,3
3137,72,1145,0,2024-11-04,6,88,8,4
3138,90,1166,0,2024-11-04,6,89,8,3
3139,95,1185,0,2024-11-04,6,89,8,3
3140,94,1205,0,2024-11-04,6,89,8,3
3141,93,1225,0,2024-11-04,6,89,8,3
3142,85,1245,0,2024-11-04,6,88,8,3
3143,2,305,1,2024-11-05,10,86,7,7
3144,2,326,1,2024-11-05,10,87,7,7
3145,2,345,1,2024-11-05,10,87,8,7
3146,2,365,1,2024-11-05,10,86,7,7
3147,3,385,1,2024-11-05,10,86,7,7
3148,34,405,1,2024-11-05,10,86,7,7
3149,58,426,1,2024-11-05,10,86,7,7
3150,67,445,1,2024-11-05,10,86,7,7
3151,67,465,1,2024-11-05,10,86,8,7
3152,55,485,1,2024-11-05,10,86,8,7
3153,47,505,1,2024-11-05,10,84,8,6
3154,47,525,1,2024-11-05,10,83,8,6
3155,50,545,1,2024-11-05,10,83,8,6
3156,46,565,1,2024-11-05,11,83,8,6
3157,48,585,1,2024-11-05,10,84,7,6
3158,49,605,1,2024-11-05,10,86,30,6
3159,54,625,1,2024-11-05,10,86,30,6
3160,61,645,1,2024-11-05,10,84,8,6
3161,61,665,1,2024-11-05,10,84,8,6
3162,53,685,1,2024-11-05,10,83,5,6
3163,47,705,1,2024-11-05,10,83,4,6
3164,32,725,1,2024-11-05,10,83,4,6
3165,39,746,1,2024-11-05,10,83,3,6
3166,42,765,1,2024-11-05,10,85,3,6
3167,34,786,1,2024-11-05,10,85,3,6
3168,35,805,1,2024-11-05,11,84,3,5
3169,31,825,1,2024-11-05,10,83,3,6
3170,33,845,1,2024-11-05,10,83,3,6
3171,34,865,1,2024-11-05,12,83,3,6
3172,39,885,1,2024-11-05,12,83,3,6
3173,46,905,1,2024-11-05,12,83,3,6
3174,57,925,1,2024-11-05,6,92,9,5
3175,66,945,1,2024-11-05,5,92,9,5
3176,66,965,1,2024-11-05,5,93,9,5
3177,70,985,1,2024-11-05,5,93,9,5
3178,74,1005,1,2024-11-05,5,93,9,5
3179,77,1025,1,2024-11-05,5,93,9,5
3180,86,1045,1,2024-11-05,5,94,9,5
3181,95,1065,1,2024-11-05,5,94,9,5
3182,95,1085,1,2024-11-05,5,95,9,5
3183,81,1105,1,2024-11-05,5,96,9,5
3184,82,1125,1,2024-11-05,4,96,9,5
3185,87,1145,1,2024-11-05,4,96,9,5
3186,90,1165,1,2024-11-05,4,96,9,5
3187,77,1185,1,2024-11-05,4,96,9,5
3188,83,1205,1,2024-11-05,4,96,9,5
3189,70,1225,1,2024-11-05,4,95,9,6
3190,71,1245,1,2024-11-05,4,95,9,5
3191,2,305,2,2024-11-06,15,89,8,8
3192,2,325,2,2024-11-06,15,89,8,8
3193,2,345,2,2024-11-06,15,89,8,8
3194,2,365,2,2024-11-06,15,90,8,8
3195,3,385,2,2024-11-06,15,89,8,8
3196,39,405,2,2024-11-06,15,89,8,8
3197,48,425,2,2024-11-06,15,88,8,8
3198,53,445,2,2024-11-06,15,88,8,8
3199,45,465,2,2024-11-06,15,89,8,8
3200,41,485,2,2024-11-06,15,89,8,8
3201,42,505,2,2024-11-06,15,88,8,8
3202,45,525,2,2024-11-06,15,88,8,8
3203,42,545,2,2024-11-06,15,88,8,7
3204,43,566,2,2024-11-06,15,87,8,8
3205,43,585,2,2024-11-06,15,87,8,8
3206,48,606,2,2024-11-06,15,87,8,8
3207,48,626,2,2024-11-06,15,87,8,8
3208,45,645,2,2024-11-06,15,87,8,8
3209,47,665,2,2024-11-06,15,87,8,8
3210,46,685,2,2024-11-06,14,88,5,8
3211,46,705,2,2024-11-06,14,88,5,8
3212,47,725,2,2024-11-06,14,87,3,8
3213,54,745,2,2024-11-06,14,88,3,8
3214,54,765,2,2024-11-06,14,88,3,8
3215,55,785,2,2024-11-06,14,88,3,8
3216,68,805,2,2024-11-06,13,88,3,7
3217,69,825,2,2024-11-06,13,88,3,8
3218,64,846,2,2024-11-06,14,87,3,8
3219,57,865,2,2024-11-06,14,87,3,8
3220,58,885,2,2024-11-06,13,88,3,8
3221,59,905,2,2024-11-06,9,92,9,7
3222,68,925,2,2024-11-06,9,92,9,7
3223,68,945,2,2024-11-06,8,93,9,7
3224,70,965,2,2024-11-06,9,92,9,7
3225,73,985,2,2024-11-06,9,92,9,7
3226,69,1005,2,2024-11-06,9,92,9,7
3227,74,1025,2,2024-11-06,9,93,9,7
3228,75,1045,2,2024-11-06,9,93,9,7
3229,83,1065,2,2024-11-06,8,93,9,7
3230,83,1085,2,2024-11-06,8,94,9,6
3231,92,1105,2,2024-11-06,8,94,9,6
3232,91,1125,2,2024-11-06,8,94,9,6
3233,78,1145,2,2024-11-06,8,94,9,6
3234,70,1165,2,2024-11-06,8,94,9,6
3235,74,1185,2,2024-11-06,8,94,9,6
3236,82,1205,2,2024-11-06,8,95,9,6
3237,77,1225,2,2024-11-06,8,95,9,6
3238,75,1245,2,2024-11-06,8,95,9,6
3239,0,305,3,2024-11-07,13,90,8,8
3240,0,325,3,2024-11-07,13,91,8,8
3241,0,345,3,2024-11-07,13,91,8,8
3242,0,365,3,2024-11-07,13,91,8,8
3243,1,385,3,2024-11-07,13,89,8,8
3244,28,405,3,2024-11-07,13,88,7,8
3245,42,425,3,2024-11-07,13,88,7,8
3246,36,445,3,2024-11-07,14,88,7,9
3247,35,465,3,2024-11-07,14,88,7,9
3248,30,485,3,2024-11-07,15,87,7,8
3249,26,505,3,2024-11-07,15,87,7,8
3250,26,525,3,2024-11-07,15,86,7,8
3251,25,545,3,2024-11-07,15,84,7,8
3252,35,565,3,2024-11-07,15,84,7,8
3253,40,585,3,2024-11-07,16,84,7,8
3254,38,605,3,2024-11-07,15,83,7,10
3255,38,626,3,2024-11-07,15,83,7,10
3256,28,645,3,2024-11-07,16,84,7,10
3257,25,665,3,2024-11-07,16,84,7,10
3258,25,685,3,2024-11-07,14,83,4,11
3259,25,705,3,2024-11-07,14,83,4,11
3260,22,725,3,2024-11-07,14,83,3,11
3261,24,745,3,2024-11-07,13,86,2,11
3262,19,765,3,2024-11-07,13,86,2,11
3263,19,785,3,2024-11-07,13,86,2,11
3264,23,805,3,2024-11-07,13,86,2,7
3265,32,825,3,2024-11-07,13,86,2,6
3266,23,845,3,2024-11-07,14,85,2,9
3267,28,865,3,2024-11-07,14,85,2,9
3268,36,885,3,2024-11-07,14,86,2,8
3269,36,905,3,2024-11-07,14,85,2,8
3270,30,925,3,2024-11-07,8,89,8,9
3271,30,945,3,2024-11-07,8,89,8,9
3272,36,965,3,2024-11-07,8,89,8,9
3273,50,985,3,2024-11-07,8,89,8,9
3274,59,1005,3,2024-11-07,8,89,8,8
3275,65,1025,3,2024-11-07,8,89,8,8
3276,75,1045,3,2024-11-07,8,89,8,8
3277,78,1065,3,2024-11-07,8,89,8,8
3278,75,1085,3,2024-11-07,8,89,8,8
3279,80,1105,3,2024-11-07,8,88,8,6
3280,75,1125,3,2024-11-07,8,88,8,5
3281,73,1145,3,2024-11-07,8,88,8,5
3282,69,1165,3,2024-11-07,8,88,8,5
3283,82,1185,3,2024-11-07,8,88,8,5
3284,84,1205,3,2024-11-07,8,88,8,5
3285,72,1225,3,2024-11-07,8,88,8,5
3286,75,1245,3,2024-11-07,8,88,8,5
3287,0,305,4,2024-11-08,10,89,8,7
3288,0,325,4,2024-11-08,10,89,8,7
3289,0,345,4,2024-11-08,10,89,8,7
3290,0,365,4,2024-11-08,10,89,8,7
3291,0,385,4,2024-11-08,10,89,8,7
3292,0,405,4,2024-11-08,10,89,8,7
3293,0,425,4,2024-11-08,10,89,8,7
3294,0,445,4,2024-11-08,10,88,8,7
3295,0,465,4,2024-11-08,10,88,8,7
3296,0,485,4,2024-11-08,10,88,7,7
3297,0,505,4,2024-11-08,10,88,8,7
3298,0,525,4,2024-11-08,10,88,8,7
3299,0,545,4,2024-11-08,11,87,8,7
3300,0,565,4,2024-11-08,11,88,8,7
3301,0,585,4,2024-11-08,11,88,8,7
3302,0,605,4,2024-11-08,11,88,8,7
3303,0,625,4,2024-11-08,11,88,8,7
3304,0,645,4,2024-11-08,11,88,8,7
3305,0,665,4,2024-11-08,11,88,8,7
3306,0,685,4,2024-11-08,10,86,5,7
3307,0,705,4,2024-11-08,10,86,5,7
3308,0,725,4,2024-11-08,10,85,4,7
3309,0,765,4,2024-11-08,10,86,3,7
3310,0,785,4,2024-11-08,10,86,3,7
3311,0,805,4,2024-11-08,10,86,3,6
3312,0,826,4,2024-11-08,10,87,2,5
3313,0,845,4,2024-11-08,11,85,2,4
3314,0,865,4,2024-11-08,11,85,2,4
3315,0,885,4,2024-11-08,11,85,2,4
3316,0,905,4,2024-11-08,6,92,10,5
3317,0,925,4,2024-11-08,6,93,10,6
3318,0,945,4,2024-11-08,6,93,10,6
3319,0,965,4,2024-11-08,6,92,10,6
3320,0,985,4,2024-11-08,6,92,10,6
3321,13,1005,4,2024-11-08,6,93,10,6
3322,76,1025,4,2024-11-08,6,93,10,6
3323,85,1045,4,2024-11-08,6,93,10,6
3324,87,1065,4,2024-11-08,6,93,10,6
3325,80,1085,4,2024-11-08,6,94,10,6
3326,58,1105,4,2024-11-08,6,94,10,6
3327,64,1125,4,2024-11-08,6,93,10,6
3328,64,1145,4,2024-11-08,6,93,10,6
3329,62,1165,4,2024-11-08,6,93,10,6
3330,58,1185,4,2024-11-08,6,93,10,6
3331,59,1205,4,2024-11-08,6,93,10,5
3332,62,1225,4,2024-11-08,6,93,10,6
3333,59,1245,4,2024-11-08,6,94,10,6
3334,0,305,5,2024-11-09,9,88,10,5
3335,1,325,5,2024-11-09,9,88,8,5
3336,0,345,5,2024-11-09,9,88,8,5
3337,0,365,5,2024-11-09,9,87,8,5
3338,0,385,5,2024-11-09,9,88,8,5
3339,0,405,5,2024-11-09,9,88,8,5
3340,0,425,5,2024-11-09,9,88,8,5
3341,0,445,5,2024-11-09,9,87,8,5
3342,2,465,5,2024-11-09,9,87,8,5
3343,3,485,5,2024-11-09,9,87,30,4
3344,13,505,5,2024-11-09,9,87,8,5
3345,23,525,5,2024-11-09,9,86,8,5
3346,25,545,5,2024-11-09,9,86,9,4
3347,27,565,5,2024-11-09,9,86,8,4
3348,19,585,5,2024-11-09,9,86,7,5
3349,24,605,5,2024-11-09,9,86,8,4
3350,27,625,5,2024-11-09,9,86,7,5
3351,33,645,5,2024-11-09,9,86,7,5
3352,45,665,5,2024-11-09,9,86,9,4
3353,49,685,5,2024-11-09,9,86,4,4
3354,50,705,5,2024-11-09,9,86,5,4
3355,45,725,5,2024-11-09,10,85,2,4
3356,38,745,5,2024-11-09,10,85,3,4
3357,37,765,5,2024-11-09,10,84,2,4
3358,34,785,5,2024-11-09,9,84,4,4
3359,35,806,5,2024-11-09,10,85,3,3
3360,41,825,5,2024-11-09,9,85,2,3
3361,30,845,5,2024-11-09,9,86,2,3
3362,38,865,5,2024-11-09,10,87,2,3
3363,44,885,5,2024-11-09,10,87,2,3
3364,40,905,5,2024-11-09,5,87,9,6
3365,46,925,5,2024-11-09,5,87,9,6
3366,42,945,5,2024-11-09,5,87,10,6
3367,49,965,5,2024-11-09,5,87,10,6
3368,50,985,5,2024-11-09,5,87,10,6
3369,53,1005,5,2024-11-09,5,87,10,6
3370,54,1025,5,2024-11-09,5,88,30,6
3371,63,1045,5,2024-11-09,5,88,30,6
3372,64,1066,5,2024-11-09,5,88,10,6
3373,57,1085,5,2024-11-09,4,89,9,5
3374,56,1105,5,2024-11-09,4,89,10,6
3375,58,1125,5,2024-11-09,4,89,10,6
3376,63,1145,5,2024-11-09,4,89,10,6
3377,57,1165,5,2024-11-09,5,89,9,6
3378,59,1185,5,2024-11-09,5,89,10,6
3379,63,1205,5,2024-11-09,5,89,10,6
3380,53,1225,5,2024-11-09,5,89,10,6
3381,43,1245,5,2024-11-09,5,89,10,6
3382,0,305,6,2024-11-10,11,88,62,12
3383,1,325,6,2024-11-10,11,88,62,12
3384,0,345,6,2024-11-10,11,88,70,12
3385,0,365,6,2024-11-10,11,88,70,12
3386,0,385,6,2024-11-10,11,88,56,12
3387,0,405,6,2024-11-10,11,88,56,12
3388,0,426,6,2024-11-10,12,88,35,11
3389,0,445,6,2024-11-10,12,88,35,11
3390,3,465,6,2024-11-10,12,89,20,12
3391,5,485,6,2024-11-10,12,88,19,11
3392,15,505,6,2024-11-10,12,88,30,12
3393,31,525,6,2024-11-10,12,87,30,11
3394,26,545,6,2024-11-10,12,88,30,12
3395,23,565,6,2024-11-10,12,88,30,12
3396,16,585,6,2024-11-10,12,87,30,11
3397,17,605,6,2024-11-10,12,88,20,12
3398,24,625,6,2024-11-10,12,88,20,12
3399,31,645,6,2024-11-10,11,88,17,12
3400,35,665,6,2024-11-10,11,86,9,11
3401,33,685,6,2024-11-10,11,86,9,11
3402,37,705,6,2024-11-10,11,86,8,12
3403,37,725,6,2024-11-10,11,86,8,12
3404,31,745,6,2024-11-10,11,85,30,12
3405,28,765,6,2024-11-10,11,85,30,12
3406,25,785,6,2024-11-10,11,86,5,12
3407,22,805,6,2024-11-10,11,86,4,12
3408,23,825,6,2024-11-10,11,86,5,12
3409,34,845,6,2024-11-10,11,86,5,12
3410,32,865,6,2024-11-10,11,86,5,13
3411,26,885,6,2024-11-10,10,85,4,13
3412,21,905,6,2024-11-10,10,85,4,13
3413,14,925,6,2024-11-10,5,85,7,11
3414,23,945,6,2024-11-10,5,85,6,11
3415,15,965,6,2024-11-10,5,85,6,11
3416,25,985,6,2024-11-10,5,85,6,11
3417,36,1005,6,2024-11-10,5,85,6,11
3418,45,1025,6,2024-11-10,5,85,6,11
3419,36,1045,6,2024-11-10,5,85,14,11
3420,37,1065,6,2024-11-10,5,85,34,11
3421,34,1085,6,2024-11-10,5,85,12,10
3422,33,1105,6,2024-11-10,5,86,6,11
3423,35,1125,6,2024-11-10,5,87,6,11
3424,36,1145,6,2024-11-10,5,86,30,11
3425,48,1165,6,2024-11-10,5,86,30,11
3426,49,1185,6,2024-11-10,5,86,6,11
3427,45,1205,6,2024-11-10,5,86,6,11
3428,47,1225,6,2024-11-10,5,84,6,11
3429,37,1245,6,2024-11-10,5,85,6,11
3430,0,305,0,2024-11-11,11,78,7,8
3431,0,325,0,2024-11-11,11,78,7,8
3432,0,345,0,2024-11-11,11,79,7,8
3433,0,365,0,2024-11-11,11,79,7,8
3434,1,385,0,2024-11-11,11,80,7,8
3435,32,405,0,2024-11-11,11,79,7,8
3436,45,425,0,2024-11-11,11,79,7,8
3437,45,445,0,2024-11-11,11,78,6,8
3438,49,465,0,2024-11-11,11,78,6,8
3439,49,485,0,2024-11-11,11,77,7,9
3440,42,505,0,2024-11-11,11,78,7,8
3441,37,525,0,2024-11-11,11,77,7,9
3442,35,546,0,2024-11-11,11,77,7,9
3443,45,565,0,2024-11-11,11,77,6,8
3444,35,585,0,2024-11-11,11,77,7,9
3445,35,605,0,2024-11-11,11,77,7,8
3446,44,625,0,2024-11-11,11,76,7,9
3447,35,645,0,2024-11-11,11,77,7,9
3448,36,665,0,2024-11-11,11,77,7,9
3449,35,686,0,2024-11-11,11,77,4,7
3450,32,705,0,2024-11-11,11,77,4,7
3451,30,725,0,2024-11-11,11,78,3,8
3452,38,745,0,2024-11-11,11,78,3,8
3453,39,765,0,2024-11-11,11,80,3,8
3454,38,785,0,2024-11-11,11,80,2,8
3455,40,805,0,2024-11-11,12,80,3,8
3456,44,826,0,2024-11-11,12,80,3,8
3457,44,845,0,2024-11-11,12,81,3,8
3458,45,865,0,2024-11-11,12,79,3,6
3459,45,885,0,2024-11-11,12,79,3,6
3460,46,905,0,2024-11-11,12,81,3,6
3461,52,925,0,2024-11-11,2,91,8,6
3462,48,946,0,2024-11-11,2,90,8,5
3463,58,965,0,2024-11-11,2,91,9,6
3464,65,985,0,2024-11-11,2,92,9,5
3465,67,1005,0,2024-11-11,2,91,8,5
3466,62,1025,0,2024-11-11,2,92,8,5
3467,75,1045,0,2024-11-11,2,92,8,5
3468,95,1065,0,2024-11-11,2,93,9,5
3469,92,1085,0,2024-11-11,2,93,9,5
3470,96,1105,0,2024-11-11,2,93,9,5
3471,93,1125,0,2024-11-11,2,92,9,5
3472,91,1145,0,2024-11-11,2,92,9,5
3473,100,1165,0,2024-11-11,2,92,8,5
3474,95,1185,0,2024-11-11,2,92,8,5
3475,81,1205,0,2024-11-11,2,92,8,6
3476,77,1225,0,2024-11-11,2,92,8,6
3477,63,1245,0,2024-11-11,2,93,8,5
3478,1,305,1,2024-11-12,9,85,8,8
3479,1,325,1,2024-11-12,9,85,8,8
3480,1,345,1,2024-11-12,10,85,8,8
3481,1,365,1,2024-11-12,10,85,8,8
3482,0,385,1,2024-11-12,10,84,7,8
3483,20,405,1,2024-11-12,10,84,8,8
3484,39,425,1,2024-11-12,10,84,8,8
3485,47,445,1,2024-11-12,10,85,8,7
3486,43,465,1,2024-11-12,10,84,8,7
3487,30,485,1,2024-11-12,10,84,8,7
3488,25,505,1,2024-11-12,10,84,8,7
3489,29,525,1,2024-11-12,10,84,8,7
3490,35,545,1,2024-11-12,10,84,8,7
3491,35,565,1,2024-11-12,10,84,8,7
3492,28,585,1,2024-11-12,10,84,8,8
3493,24,605,1,2024-11-12,10,84,8,8
3494,35,625,1,2024-11-12,10,84,8,8
3495,34,646,1,2024-11-12,10,84,8,7
3496,31,665,1,2024-11-12,10,83,8,7
3497,34,685,1,2024-11-12,9,84,8,7
3498,29,705,1,2024-11-12,9,84,8,7
3499,34,725,1,2024-11-12,10,84,8,8
3500,37,745,1,2024-11-12,10,84,8,8
3501,35,765,1,2024-11-12,10,84,8,7
3502,30,785,1,2024-11-12,9,84,8,7
3503,32,805,1,2024-11-12,10,84,8,8
3504,35,825,1,2024-11-12,11,85,8,8
3505,34,845,1,2024-11-12,11,85,8,7
3506,34,865,1,2024-11-12,11,85,8,7
3507,35,885,1,2024-11-12,10,87,8,7
3508,26,905,1,2024-11-12,10,87,8,7
3509,36,925,1,2024-11-12,5,91,9,10
3510,46,945,1,2024-11-12,5,91,9,10
3511,46,965,1,2024-11-12,5,90,8,10
3512,58,985,1,2024-11-12,5,90,8,10
3513,62,1005,1,2024-11-12,5,90,8,10
3514,85,1025,1,2024-11-12,5,90,8,10
3515,90,1045,1,2024-11-12,5,92,8,10
3516,97,1065,1,2024-11-12,5,91,8,10
3517,94,1085,1,2024-11-12,5,91,8,11
3518,87,1105,1,2024-11-12,5,91,8,10
3519,79,1125,1,2024-11-12,5,91,8,11
3520,82,1145,1,2024-11-12,5,91,8,11
3521,80,1165,1,2024-11-12,5,91,8,11
3522,84,1185,1,2024-11-12,5,91,8,10
3523,80,1205,1,2024-11-12,5,91,8,10
3524,76,1225,1,2024-11-12,4,91,8,11
3525,80,1245,1,2024-11-12,4,91,8,11
3526,0,305,2,2024-11-13,13,87,8,11
3527,0,325,2,2024-11-13,13,87,8,11
3528,0,345,2,2024-11-13,13,87,8,11
3529,0,365,2,2024-11-13,13,87,8,11
3530,0,385,2,2024-11-13,13,88,8,11
3531,28,405,2,2024-11-13,13,87,8,11
3532,48,425,2,2024-11-13,13,87,8,12
3533,45,445,2,2024-11-13,13,87,8,11
3534,34,465,2,2024-11-13,13,88,8,12
3535,34,485,2,2024-11-13,13,87,8,13
3536,18,505,2,2024-11-13,13,87,8,12
3537,17,525,2,2024-11-13,13,87,8,12
3538,20,545,2,2024-11-13,13,87,8,12
3539,22,565,2,2024-11-13,13,86,8,11
3540,32,585,2,2024-11-13,13,86,8,12
3541,35,605,2,2024-11-13,13,86,8,15
3542,38,625,2,2024-11-13,13,86,8,15
3543,33,645,2,2024-11-13,13,86,8,15
3544,33,665,2,2024-11-13,13,86,8,15
3545,45,685,2,2024-11-13,14,85,8,14
3546,44,705,2,2024-11-13,14,85,3,14
3547,40,725,2,2024-11-13,14,85,3,14
3548,38,745,2,2024-11-13,14,85,3,11
3549,34,765,2,2024-11-13,14,85,3,11
3550,21,785,2,2024-11-13,14,85,3,11
3551,28,805,2,2024-11-13,13,86,3,10
3552,31,825,2,2024-11-13,13,86,3,10
3553,37,845,2,2024-11-13,14,89,3,10
3554,45,866,2,2024-11-13,14,89,3,10
3555,41,885,2,2024-11-13,14,87,3,8
3556,30,905,2,2024-11-13,2,90,8,7
3557,36,925,2,2024-11-13,14,90,3,9
3558,41,945,2,2024-11-13,2,91,8,7
3559,44,965,2,2024-11-13,2,91,8,7
3560,44,985,2,2024-11-13,2,92,8,11
3561,52,1005,2,2024-11-13,2,91,8,8
3562,53,1025,2,2024-11-13,2,92,8,9
3563,59,1045,2,2024-11-13,2,92,8,9
3564,60,1065,2,2024-11-13,2,92,8,9
3565,63,1085,2,2024-11-13,2,92,8,9
3566,62,1105,2,2024-11-13,2,92,8,9
3567,63,1125,2,2024-11-13,2,92,8,5
3568,58,1145,2,2024-11-13,2,92,8,5
3569,60,1165,2,2024-11-13,2,92,8,12
3570,67,1185,2,2024-11-13,2,92,8,9
3571,62,1206,2,2024-11-13,2,92,8,9
3572,61,1225,2,2024-11-13,2,91,8,10
3573,74,1245,2,2024-11-13,2,92,8,4
3574,2,305,3,2024-11-14,9,89,9,7
3575,2,325,3,2024-11-14,9,88,9,7
3576,2,345,3,2024-11-14,9,89,9,6
3577,2,365,3,2024-11-14,10,89,9,6
3578,3,385,3,2024-11-14,10,90,9,6
3579,21,405,3,2024-11-14,9,90,9,6
3580,33,425,3,2024-11-14,9,89,9,6
3581,45,445,3,2024-11-14,10,88,9,6
3582,35,465,3,2024-11-14,9,88,8,6
3583,31,485,3,2024-11-14,9,88,8,6
3584,28,505,3,2024-11-14,9,88,8,6
3585,31,525,3,2024-11-14,9,88,8,6
3586,28,545,3,2024-11-14,9,87,8,6
3587,35,565,3,2024-11-14,9,87,8,6
3588,33,585,3,2024-11-14,9,85,8,6
3589,30,605,3,2024-11-14,9,85,8,6
3590,35,625,3,2024-11-14,9,86,8,6
3591,34,645,3,2024-11-14,9,87,8,6
3592,31,665,3,2024-11-14,9,90,5,6
3593,35,685,3,2024-11-14,9,88,5,6
3594,36,705,3,2024-11-14,10,87,4,6
3595,29,725,3,2024-11-14,10,87,4,6
3596,31,745,3,2024-11-14,10,87,3,5
3597,28,765,3,2024-11-14,10,87,3,5
3598,26,785,3,2024-11-14,10,89,3,5
3599,34,805,3,2024-11-14,11,88,3,5
3600,32,825,3,2024-11-14,11,88,3,5
3601,30,845,3,2024-11-14,11,89,3,5
3602,20,865,3,2024-11-14,12,85,3,5
3603,23,885,3,2024-11-14,11,87,3,5
3604,20,905,3,2024-11-14,11,87,3,5
3605,25,925,3,2024-11-14,7,88,9,13
3606,36,945,3,2024-11-14,6,89,9,13
3607,35,965,3,2024-11-14,6,89,9,13
3608,46,985,3,2024-11-14,7,88,9,13
3609,45,1005,3,2024-11-14,7,88,9,13
3610,46,1025,3,2024-11-14,7,89,9,13
3611,54,1045,3,2024-11-14,6,90,9,13
3612,66,1065,3,2024-11-14,6,90,9,14
3613,62,1085,3,2024-11-14,6,90,9,13
3614,53,1105,3,2024-11-14,4,92,9,14
3615,51,1125,3,2024-11-14,5,90,9,13
3616,50,1145,3,2024-11-14,6,90,9,13
3617,53,1165,3,2024-11-14,4,92,9,14
3618,51,1185,3,2024-11-14,6,91,9,14
3619,49,1205,3,2024-11-14,6,91,9,14
3620,54,1225,3,2024-11-14,6,92,9,14
3621,45,1245,3,2024-11-14,6,92,9,14
3622,1,305,4,2024-11-15,13,86,6,21
3623,1,325,4,2024-11-15,13,87,6,21
3624,1,345,4,2024-11-15,13,87,6,21
3625,1,365,4,2024-11-15,13,87,6,21
3626,1,385,4,2024-11-15,13,86,6,21
3627,26,405,4,2024-11-15,13,86,5,21
3628,35,425,4,2024-11-15,13,85,6,21
3629,35,445,4,2024-11-15,13,85,6,21
3630,31,465,4,2024-11-15,13,85,6,21
3631,25,485,4,2024-11-15,13,85,6,21
3632,21,505,4,2024-11-15,13,86,6,20
3633,22,525,4,2024-11-15,13,85,6,21
3634,25,545,4,2024-11-15,13,84,6,21
3635,37,565,4,2024-11-15,13,85,6,20
3636,45,585,4,2024-11-15,13,84,6,21
3637,44,605,4,2024-11-15,13,84,6,20
3638,51,625,4,2024-11-15,13,84,6,21
3639,46,645,4,2024-11-15,13,84,6,21
3640,38,665,4,2024-11-15,13,83,6,21
3641,33,685,4,2024-11-15,13,83,6,21
